,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,unit,indic,s_adj,geo,Frequency,Unit of measure,Indicator,Seasonal adjustment,Geopolitical entity (reporting),nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2)
1864,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-03,2016-03-01,22.0,22.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1865,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-04,2016-04-01,20.3,20.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1866,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-05,2016-05-01,19.0,19.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1867,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-06,2016-06-01,20.3,20.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1868,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-07,2016-07-01,22.1,22.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1869,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-08,2016-08-01,21.0,21.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1870,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-09,2016-09-01,19.5,19.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1871,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-10,2016-10-01,20.8,20.8,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1872,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-11,2016-11-01,23.8,23.8,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1873,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2016-12,2016-12-01,23.6,23.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1874,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-01,2017-01-01,24.5,24.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1875,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-02,2017-02-01,24.6,24.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1876,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-03,2017-03-01,21.6,21.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1877,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-04,2017-04-01,19.5,19.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1878,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-05,2017-05-01,24.4,24.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1879,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-06,2017-06-01,20.1,20.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1880,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-07,2017-07-01,22.2,22.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1881,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-08,2017-08-01,22.9,22.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1882,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-09,2017-09-01,22.3,22.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1883,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-10,2017-10-01,23.8,23.8,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1884,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-11,2017-11-01,23.9,23.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1885,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2017-12,2017-12-01,23.3,23.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1886,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-01,2018-01-01,23.6,23.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1887,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-02,2018-02-01,22.9,22.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1888,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-03,2018-03-01,24.7,24.7,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1889,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-04,2018-04-01,26.5,26.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1890,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-05,2018-05-01,20.9,20.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1891,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-06,2018-06-01,20.1,20.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1892,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-07,2018-07-01,26.3,26.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1893,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-08,2018-08-01,23.6,23.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1894,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-09,2018-09-01,17.6,17.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1895,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-10,2018-10-01,20.5,20.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1896,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-11,2018-11-01,24.7,24.7,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1897,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2018-12,2018-12-01,26.2,26.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1898,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-01,2019-01-01,25.4,25.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1899,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-02,2019-02-01,25.2,25.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1900,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-03,2019-03-01,23.6,23.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1901,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-04,2019-04-01,23.1,23.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1902,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-05,2019-05-01,19.7,19.7,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1903,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-06,2019-06-01,21.4,21.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1904,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-07,2019-07-01,24.2,24.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1905,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-08,2019-08-01,23.6,23.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1906,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-09,2019-09-01,22.9,22.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1907,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-10,2019-10-01,25.4,25.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1908,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-11,2019-11-01,22.5,22.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1909,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2019-12,2019-12-01,26.0,26.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1910,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-01,2020-01-01,23.2,23.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1911,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-02,2020-02-01,21.2,21.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1912,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-03,2020-03-01,26.2,26.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1913,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-04,2020-04-01,31.1,31.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1914,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-05,2020-05-01,25.5,25.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1915,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-06,2020-06-01,20.4,20.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1916,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-07,2020-07-01,17.9,17.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1917,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-08,2020-08-01,13.7,13.7,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1918,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-09,2020-09-01,10.2,10.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1919,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-10,2020-10-01,8.2,8.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
